BUSINESS YEAR,STATE CODE,ISSUER NAME,ISSUER ID,SOURCE NAME,VERSION NUMBER,IMPORT DATE,BENEFIT PACKAGE ID,MARKET COVERAGE,DENTAL ONLY PLAN,TIN,STANDARD COMPONENT ID,PLAN MARKETING NAME,HIOS PRODUCT ID,HPID,NETWORK ID,SERVICE AREA ID,FORMULARY ID,IS IT A NEW PLAN,PLAN TYPE,METAL LEVEL,UNIQUE PLAN DESIGN,QHP NONQHP TYPE ID,IS NOTICE REQUIRED FOR PREGNACY,IS REFERRAL REQUIRED FOR SPECIALIST,SPECIALIST REQUIRING REFERRAL,PLAN LEVEL EXCLUSIONS,IS HSA ELIGIBLE,HSA OR HRA EMPLOYER CONTRIBUTION,HSA OR HRA EMPLOYER CONTRIBUTION AMOUNT,CHILD ONLY OFFERING,CHILD ONLY PLAN ID,WELLNESS PROGRAM OFFERED,DISEASE MANAGEMENT PROGRAMS OFFERED,EHB PEDIATRIC DENTAL APPORTIONMENT QUANTITY,IS GUARANTEED RATE?,SPECIALITY DRUG MAXIMUM COINSURANCE,INPATIENT COPAYMENT MAXIMUM DAYS,BEGIN PRIMARY CARE COST SHARING AFTER NUMBER OF VISITS,BEGIN PRIMARY CARE DEDUCTIBLE COINSURANCE AFTER NUMBER OF COPAYS,PLAN EFFECTIVE DATE,PLAN EXPIRATION DATE,OUT OF COUNTRY COVERAGE,OUT OF COUNTRY COVERAGE DESCRIPTION,OUT OF SERVICE AREA COVERAGE,OUT OF SERVICE AREA COVERAGE DESCRIPTION,NATIONAL NETWORK,URL FOR SUMMARY OF BENEFITS COVERAGE,URL FOR ENROLLMENT PAYMENT,PLAN BROCHURE,FORMULARY URL,PLAN ID,CSR VARIATION TYPE,ISSUER ACTUARIAL VALUE,AV CALCULATOR OUTPUT NUMBER,MEDICAL DRUG DEDUCTIBLES INTEGRATED,MEDICAL DRUG MAXIMUM OUT OF POCKET INTEGRATED,MULTIPLE NETWORK TIERS,FIRST TIER UTILIZATION,SECOND TIER UTILIZATION,MEHB INN TIER 1 INDIVIDUAL MOOP,MEHB INN TIER 1 FAMILY MOOP,MEHB INN TIER 2 INDIVIDUAL MOOP,MEHB INN TIER 2 FAMILY MOOP,MEHB OUT OF NET INDIVIDUAL MOOP,MEHB OUT OF NET FAMILY MOOP,MEHB COMB INN OON INDIVIDUAL MOOP,MEHB COMB INN OON FAMILY MOOP,DEHB INN TIER 1 INDIVIDUAL MOOP,DEHB INN TIER 2 INDIVIDUAL MOOP,DEHB INN TIER 1 FAMILY MOOP,DEHB INN TIER 2 FAMILY MOOP,DEHB OUT OF NET INDIVIDUAL MOOP,DEHB OUT OF NET FAMILY MOOP,DEHB COMB INN OON INDIVIDUAL MOOP,DEHB COMB INN OON FAMILY MOOP,TEHB INN TIER 1 INDIVIDUAL MOOP,TEHB INN TIER 1 FAMILY MOOP,TEHB INN TIER 2 INDIVIDUAL MOOP,TEHB INN TIER 2 FAMILY MOOP,TEHB OUT OF NET INDIVIDUAL MOOP,TEHB OUT OF NET FAMILY MOOP,TEHB COMB INN OON INDIVIDUAL MOOP,TEHB COMB INN OON FAMILY MOOP,MEHB DED INN TIER1 INDIVIDUAL,MEHB DED INN TIER1 FAMILY,MEHB DED INN TIER1 COINSURNACE,MEHB DED INN TIER2 INDIVIDUAL,MEHB DED INN TIER2 FAMILY,MEHB DED INN TIER2 COINSURANCE,MEHB DED OUT OF NET INDIVIDUAL,MEHB DED OUT OF NET FAMILY,MEHB DED COMB INN OON INDIVIDUAL,MEHB DED COMB INN OON FAMILY,DEHB DED INN TIER1 INDIVIDUAL,DEHB DED INN TIER1 FAMILY,DEHB DED INN TIER1 COINSURNACE,DEHB DED INN TIER2 INDIVIDUAL,DEHB DED INN TIER2 FAMILY,DEHB DED INN TIER2 COINSURANCE,DEHB DED OUT OF NET INDIVIDUAL,DEHB DED OUT OF NET FAMILY,DEHB DED COMB INN OON INDIVIDUAL,DEHB DED COMB INN OON FAMILY,TEHB DED INN TIER 1 INDIVIDUAL,TEHB DED INN TIER 1 FAMILY,TEHB DED INN TIER 1 COINSURANCE,TEHB DED INN TIER 2 INDIVIDUAL,TEHB DED INN TIER 2 FAMILY,TEHB DED INN TIER 2 COINSURANCE,TEHB DED OUT OF NET INDIVIDUAL,TEHB DED OUT OF NET FAMILY,TEHB DED OUT COMB INN OON INDIVIDUAL,TEHB DED OUT COMB INN OON FAMILY,SBC HAVING A BABY DEDUCTIBLE,SBC HAVING A BABY COPAYMENT,SBC HAVING A BABY COINSURANCE,SBC HAVING A BABY LIMIT,SBC HAVING DIABETES DEDUCTIBLE,SBC HAVING  DIABETES COPAYMENT,SBC HAVING DIABETES COINSURANCE,SBC HAVING DIABETES LIMIT
2016,MA,Boston Medical Center Health Plan,82569,SERFF,1,2/23/2016,Benefits_Package_5,Individual,No,04-3373331,82569MA0180001,BMC HealthNet Plan - Silver A,82569MA018,,MAN001,MAS002,MAF006,Existing,HMO,Silver,Yes,On the Exchange,No,No,,,,,,Allows Adult and Child-Only,,No,Asthma  Heart Disease  Diabetes  High Blood Pressure & High Cholesterol  Pregnancy,,,,,,,1/1/2016,,Yes,Emergency and Urgent Care,Yes,Emergency and Urgent Care,No,,,,http://www.bmchp.org/pharmacy/members/drug-list,82569MA0180001-02,Zero Cost Sharing Plan Variation,100.00%,1,No,Yes,No,100%,,,,,,,,,,,,,,,,,,$0 ,$0 per person | $0 per group,,,$0 ,$0 per person | $0 per group,$0 ,$0 per person | $0 per group,$0 ,$0 per person | $0 per group,0%,,,,$0 ,$0 per person | $0 per group,$0 ,$0 per person | $0 per group,$0 ,$0 per person | $0 per group,0%,,,,$0 ,$0 per person | $0 per group,$0 ,$0 per person | $0 per group,,,,,,,,,,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 
2016,MA,Boston Medical Center Health Plan,82569,SERFF,1,2/23/2016,Benefits_Package_5,Individual,No,04-3373331,82569MA0180001,BMC HealthNet Plan - Silver A,82569MA018,,MAN001,MAS002,MAF006,Existing,HMO,Silver,Yes,On the Exchange,No,No,,,,,,Allows Adult and Child-Only,,No,Asthma  Heart Disease  Diabetes  High Blood Pressure & High Cholesterol  Pregnancy,,,,,,,1/1/2016,,Yes,Emergency and Urgent Care,Yes,Emergency and Urgent Care,No,,,,http://www.bmchp.org/pharmacy/members/drug-list,82569MA0180001-03,Limited Cost Sharing Plan Variation,69.62%,0,No,Yes,No,100%,,,,,,,,,,,,,,,,,,"$6,850 ",$6850 per person | $13700 per group,,,$0 ,$0 per person | $0 per group,"$6,850 ",$6850 per person | $13700 per group,"$2,000 ",$2000 per person | $4000 per group,100%,,,,$0 ,$0 per person | $0 per group,"$2,000 ",$2000 per person | $4000 per group,$0 ,$0 per person | $0 per group,100%,,,,$0 ,$0 per person | $0 per group,$0 ,$0 per person | $0 per group,,,,,,,,,,,"$2,000 ","$1,000 ",$0 ,$0 ,"$2,000 ",$50 ,$0 ,$0 
2016,MA,Boston Medical Center Health Plan,82569,SERFF,1,2/23/2016,Benefits_Package_5,Individual,No,04-3373331,82569MA0180001,BMC HealthNet Plan - Silver A,82569MA018,,MAN001,MAS002,MAF006,Existing,HMO,Silver,Yes,On the Exchange,No,No,,,,,,Allows Adult and Child-Only,,No,Asthma  Heart Disease  Diabetes  High Blood Pressure & High Cholesterol  Pregnancy,,,,,,,1/1/2016,,Yes,Emergency and Urgent Care,Yes,Emergency and Urgent Care,No,,,,http://www.bmchp.org/pharmacy/members/drug-list,82569MA0180001-04,73% AV Level Silver Plan,73.97%,0,No,Yes,No,100%,,,,,,,,,,,,,,,,,,"$4,900 ",$4900 per person | $9800 per group,,,$0 ,$0 per person | $0 per group,"$4,900 ",$4900 per person | $9800 per group,"$2,000 ",$2000 per person | $4000 per group,100%,,,,$0 ,$0 per person | $0 per group,"$2,000 ",$2000 per person | $4000 per group,$0 ,$0 per person | $0 per group,100%,,,,$0 ,$0 per person | $0 per group,$0 ,$0 per person | $0 per group,,,,,,,,,,,"$2,000 ","$1,000 ",$0 ,$0 ,"$2,000 ",$50 ,$0 ,$0 
2016,MA,Boston Medical Center Health Plan,82569,SERFF,1,2/23/2016,Benefits_Package_5,Individual,No,04-3373331,82569MA0180001,BMC HealthNet Plan - Silver A,82569MA018,,MAN001,MAS002,MAF006,Existing,HMO,Silver,Yes,On the Exchange,No,No,,,,,,Allows Adult and Child-Only,,No,Asthma  Heart Disease  Diabetes  High Blood Pressure & High Cholesterol  Pregnancy,,,,,,,1/1/2016,,Yes,Emergency and Urgent Care,Yes,Emergency and Urgent Care,No,,,,http://www.bmchp.org/pharmacy/members/drug-list,82569MA0180001-05,87% AV Level Silver Plan,86.08%,0,No,Yes,No,100%,,,,,,,,,,,,,,,,,,"$1,500 ",$1500 per person | $3000 per group,,,$0 ,$0 per person | $0 per group,"$1,500 ",$1500 per person | $3000 per group,$200 ,$200 per person | $400 per group,100%,,,,$0 ,$0 per person | $0 per group,$200 ,$200 per person | $400 per group,$0 ,$0 per person | $0 per group,100%,,,,$0 ,$0 per person | $0 per group,$0 ,$0 per person | $0 per group,,,,,,,,,,,$200 ,"$1,000 ",$0 ,$0 ,$200 ,$50 ,$0 ,$0 
2016,MA,Boston Medical Center Health Plan,82569,SERFF,1,2/23/2016,Benefits_Package_5,Individual,No,04-3373331,82569MA0180001,BMC HealthNet Plan - Silver A,82569MA018,,MAN001,MAS002,MAF006,Existing,HMO,Silver,Yes,On the Exchange,No,No,,,,,,Allows Adult and Child-Only,,No,Asthma  Heart Disease  Diabetes  High Blood Pressure & High Cholesterol  Pregnancy,,,,,,,1/1/2016,,Yes,Emergency and Urgent Care,Yes,Emergency and Urgent Care,No,,,,http://www.bmchp.org/pharmacy/members/drug-list,82569MA0180001-06,94% AV Level Silver Plan,94.73%,0,No,Yes,No,100%,,,,,,,,,,,,,,,,,,"$1,500 ",$1500 per person | $3000 per group,,,$0 ,$0 per person | $0 per group,"$1,500 ",$1500 per person | $3000 per group,$0 ,$0 per person | $0 per group,100%,,,,$0 ,$0 per person | $0 per group,$0 ,$0 per person | $0 per group,$0 ,$0 per person | $0 per group,100%,,,,$0 ,$0 per person | $0 per group,$0 ,$0 per person | $0 per group,,,,,,,,,,,$0 ,$200 ,$0 ,$0 ,$0 ,$18 ,$0 ,$0 
2016,MA,Boston Medical Center Health Plan,82569,SERFF,1,2/23/2016,Benefits_Package_6,Individual,No,04-3373331,82569MA0190001,BMC HealthNet Plan - Bronze A,82569MA019,,MAN002,MAS001,MAF007,Existing,HMO,Bronze,Yes,On the Exchange,No,No,,,,,,Allows Adult and Child-Only,,No,Asthma  Heart Disease  Diabetes  High Blood Pressure & High Cholesterol  Pregnancy,,,,,,,1/1/2016,,Yes,Emergency and Urgent Care,Yes,Emergency and Urgent Care,No,,,,,82569MA0190001-01,Standard Bronze On Exchange Plan,61.54%,0.616386473,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$6,550 ",$6550 per person | $13100 per group,,,$0 ,$0 per person | $0 per group,$0 ,$0 per person | $0 per group,,,,,,,,,,,,,,,,,,,,,"$2,500 ",$2500 per person | $5000 per group,35%,,,,$0 ,$0 per person | $0 per group,"$2,500 ",$2500 per person | $5000 per group,"$2,000 ","$2,000 ",$0 ,$0 ,"$2,000 ",$0 ,$68 ,$0 
2016,MA,Boston Medical Center Health Plan,82569,SERFF,1,2/23/2016,Benefits_Package_6,Individual,No,04-3373331,82569MA0190001,BMC HealthNet Plan - Bronze A,82569MA019,,MAN002,MAS001,MAF007,Existing,HMO,Bronze,Yes,On the Exchange,No,No,,,,,,Allows Adult and Child-Only,,No,Asthma  Heart Disease  Diabetes  High Blood Pressure & High Cholesterol  Pregnancy,,,,,,,1/1/2016,,Yes,Emergency and Urgent Care,Yes,Emergency and Urgent Care,No,,,,,82569MA0190001-02,Zero Cost Sharing Plan Variation,100.00%,1,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,$0 ,$0 per person | $0 per group,,,$0 ,$0 per person | $0 per group,$0 ,$0 per person | $0 per group,,,,,,,,,,,,,,,,,,,,,$0 ,$0 per person | $0 per group,0%,,,,$0 ,$0 per person | $0 per group,$0 ,$0 per person | $0 per group,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 
2016,MA,Boston Medical Center Health Plan,82569,SERFF,1,2/23/2016,Benefits_Package_6,Individual,No,04-3373331,82569MA0190001,BMC HealthNet Plan - Bronze A,82569MA019,,MAN002,MAS001,MAF007,Existing,HMO,Bronze,Yes,On the Exchange,No,No,,,,,,Allows Adult and Child-Only,,No,Asthma  Heart Disease  Diabetes  High Blood Pressure & High Cholesterol  Pregnancy,,,,,,,1/1/2016,,Yes,Emergency and Urgent Care,Yes,Emergency and Urgent Care,No,,,,,82569MA0190001-03,Limited Cost Sharing Plan Variation,61.54%,0.616386473,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$6,550 ",$6550 per person | $13100 per group,,,$0 ,$0 per person | $0 per group,$0 ,$0 per person | $0 per group,,,,,,,,,,,,,,,,,,,,,"$2,500 ",$2500 per person | $5000 per group,35%,,,,$0 ,$0 per person | $0 per group,"$2,500 ",$2500 per person | $5000 per group,"$2,000 ","$2,000 ",$0 ,$0 ,"$2,000 ",$0 ,$68 ,$0 
2016,MA,Boston Medical Center Health Plan,82569,SERFF,1,2/23/2016,Benefits_Package_7,Individual,No,04-3373331,82569MA0300001,BMC HealthNet Plan - Catastrophic Plan,82569MA030,,MAN002,MAS001,MAF007,Existing,HMO,Catastrophic,Yes,On the Exchange,No,No,,,,,,Allows Adult and Child-Only,,No,Asthma  Heart Disease  Diabetes  High Blood Pressure & High Cholesterol  Pregnancy,,,,,,,1/1/2016,,Yes,Emerency and Urgent Care,Yes,Emergency and Urgent Care,No,,,,,82569MA0300001-01,Standard Catastrophic On Exchange Plan,,,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$6,850 ",$6850 per person | $13700 per group,,,$0 ,$0 per person | $0 per group,"$6,850 ",$6850 per person | $13700 per group,,,,,,,,,,,,,,,,,,,,,"$6,850 ",$6850 per person | $13700 per group,100%,,,,$0 ,$0 per person | $0 per group,"$6,850 ",$6850 per person | $13700 per group,"$6,850 ",$0 ,$0 ,$0 ,"$6,850 ",$0 ,$0 ,$0 
2016,MA,CeltiCare Health Plan of Massachusetts,31234,SERFF,1,2/23/2016,Benefits_Package_1,Individual,No,26-4818440,31234MA0370001,Ambetter Platinum Care 1 (2016),31234MA037,,MAN001,MAS001,MAF001,Existing,HMO,Platinum,No,Both,Yes,No,,,,,,Allows Adult and Child-Only,,No,Asthma  Heart Disease  Depression  Diabetes  High Blood Pressure & High Cholesterol  Low Back Pain  Pain Management  Pregnancy  Weight Loss Programs,,,,,,,1/1/2016,,No,,No,,No,,http://ambetter.celticarehealthplan.com/payments,,http://ambetter.celticarehealthplan.com/formulary,31234MA0370001-00,Standard Platinum Off Exchange Plan,,0.919933856,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$2,000 ",$2000 per person | $4000 per group,,,Not Applicable,per person not applicable | per group not applicable,Not Applicable,per person not applicable | per group not applicable,,,,,,,,,,,,,,,,,,,,,$0 ,$0 per person | $0 per group,0%,,,,Not Applicable,per person not applicable | per group not applicable,Not Applicable,per person not applicable | per group not applicable,$0 ,$500 ,$0 ,$200 ,$0 ,"$1,500 ",$0 ,$80 
2016,MA,CeltiCare Health Plan of Massachusetts,31234,SERFF,1,2/23/2016,Benefits_Package_1,Individual,No,26-4818440,31234MA0370001,Ambetter Platinum Care 1 (2016),31234MA037,,MAN001,MAS001,MAF001,Existing,HMO,Platinum,No,Both,Yes,No,,,,,,Allows Adult and Child-Only,,No,Asthma  Heart Disease  Depression  Diabetes  High Blood Pressure & High Cholesterol  Low Back Pain  Pain Management  Pregnancy  Weight Loss Programs,,,,,,,1/1/2016,,No,,No,,No,,http://ambetter.celticarehealthplan.com/payments,,http://ambetter.celticarehealthplan.com/formulary,31234MA0370001-01,Standard Platinum On Exchange Plan,,0.919933856,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$2,000 ",$2000 per person | $4000 per group,,,Not Applicable,per person not applicable | per group not applicable,Not Applicable,per person not applicable | per group not applicable,,,,,,,,,,,,,,,,,,,,,$0 ,$0 per person | $0 per group,0%,,,,Not Applicable,per person not applicable | per group not applicable,Not Applicable,per person not applicable | per group not applicable,$0 ,$500 ,$0 ,$200 ,$0 ,"$1,500 ",$0 ,$80 
2016,MA,CeltiCare Health Plan of Massachusetts,31234,SERFF,1,2/23/2016,Benefits_Package_1,Individual,No,26-4818440,31234MA0370001,Ambetter Platinum Care 1 (2016),31234MA037,,MAN001,MAS001,MAF001,Existing,HMO,Platinum,No,Both,Yes,No,,,,,,Allows Adult and Child-Only,,No,Asthma  Heart Disease  Depression  Diabetes  High Blood Pressure & High Cholesterol  Low Back Pain  Pain Management  Pregnancy  Weight Loss Programs,,,,,,,1/1/2016,,No,,No,,No,,http://ambetter.celticarehealthplan.com/payments,,http://ambetter.celticarehealthplan.com/formulary,31234MA0370001-02,Zero Cost Sharing Plan Variation,,1,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,$0 ,$0 per person | $0 per group,,,Not Applicable,per person not applicable | per group not applicable,Not Applicable,per person not applicable | per group not applicable,,,,,,,,,,,,,,,,,,,,,$0 ,$0 per person | $0 per group,0%,,,,Not Applicable,per person not applicable | per group not applicable,Not Applicable,per person not applicable | per group not applicable,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 
2016,MA,CeltiCare Health Plan of Massachusetts,31234,SERFF,1,2/23/2016,Benefits_Package_1,Individual,No,26-4818440,31234MA0370001,Ambetter Platinum Care 1 (2016),31234MA037,,MAN001,MAS001,MAF001,Existing,HMO,Platinum,No,Both,Yes,No,,,,,,Allows Adult and Child-Only,,No,Asthma  Heart Disease  Depression  Diabetes  High Blood Pressure & High Cholesterol  Low Back Pain  Pain Management  Pregnancy  Weight Loss Programs,,,,,,,1/1/2016,,No,,No,,No,,http://ambetter.celticarehealthplan.com/payments,,http://ambetter.celticarehealthplan.com/formulary,31234MA0370001-03,Limited Cost Sharing Plan Variation,,0.919933856,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$2,000 ",$2000 per person | $4000 per group,,,Not Applicable,per person not applicable | per group not applicable,Not Applicable,per person not applicable | per group not applicable,,,,,,,,,,,,,,,,,,,,,$0 ,$0 per person | $0 per group,0%,,,,Not Applicable,per person not applicable | per group not applicable,Not Applicable,per person not applicable | per group not applicable,$0 ,$500 ,$0 ,$200 ,$0 ,"$1,500 ",$0 ,$80 
2016,MA,CeltiCare Health Plan of Massachusetts,31234,SERFF,1,2/23/2016,Benefits_Package_1,Individual,No,26-4818440,31234MA0370003,Ambetter Secure Care 4 (2016),31234MA037,,MAN001,MAS001,MAF002,Existing,HMO,Gold,No,Both,Yes,No,,,,,,Allows Adult and Child-Only,,No,Asthma  Heart Disease  Depression  Diabetes  High Blood Pressure & High Cholesterol  Low Back Pain  Pain Management  Pregnancy  Weight Loss Programs,,,,,,,1/1/2016,,No,,No,,No,,http://ambetter.celticarehealthplan.com/payments,,http://ambetter.celticarehealthplan.com/formulary,31234MA0370003-00,Standard Gold Off Exchange Plan,,0.813226759,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$3,000 ",$3000 per person | $6000 per group,,,Not Applicable,per person not applicable | per group not applicable,Not Applicable,per person not applicable | per group not applicable,,,,,,,,,,,,,,,,,,,,,$500 ,$500 per person | $1000 per group,30%,,,,Not Applicable,per person not applicable | per group not applicable,Not Applicable,per person not applicable | per group not applicable,$500 ,$20 ,"$1,400 ",$200 ,$500 ,$800 ,$300 ,$80 
2016,MA,CeltiCare Health Plan of Massachusetts,31234,SERFF,1,2/23/2016,Benefits_Package_1,Individual,No,26-4818440,31234MA0370003,Ambetter Secure Care 4 (2016),31234MA037,,MAN001,MAS001,MAF002,Existing,HMO,Gold,No,Both,Yes,No,,,,,,Allows Adult and Child-Only,,No,Asthma  Heart Disease  Depression  Diabetes  High Blood Pressure & High Cholesterol  Low Back Pain  Pain Management  Pregnancy  Weight Loss Programs,,,,,,,1/1/2016,,No,,No,,No,,http://ambetter.celticarehealthplan.com/payments,,http://ambetter.celticarehealthplan.com/formulary,31234MA0370003-01,Standard Gold On Exchange Plan,,0.813226759,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$3,000 ",$3000 per person | $6000 per group,,,Not Applicable,per person not applicable | per group not applicable,Not Applicable,per person not applicable | per group not applicable,,,,,,,,,,,,,,,,,,,,,$500 ,$500 per person | $1000 per group,30%,,,,Not Applicable,per person not applicable | per group not applicable,Not Applicable,per person not applicable | per group not applicable,$500 ,$20 ,"$1,400 ",$200 ,$500 ,$800 ,$300 ,$80 
2016,MA,CeltiCare Health Plan of Massachusetts,31234,SERFF,1,2/23/2016,Benefits_Package_1,Individual,No,26-4818440,31234MA0370003,Ambetter Secure Care 4 (2016),31234MA037,,MAN001,MAS001,MAF002,Existing,HMO,Gold,No,Both,Yes,No,,,,,,Allows Adult and Child-Only,,No,Asthma  Heart Disease  Depression  Diabetes  High Blood Pressure & High Cholesterol  Low Back Pain  Pain Management  Pregnancy  Weight Loss Programs,,,,,,,1/1/2016,,No,,No,,No,,http://ambetter.celticarehealthplan.com/payments,,http://ambetter.celticarehealthplan.com/formulary,31234MA0370003-02,Zero Cost Sharing Plan Variation,,1,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,$0 ,$0 per person | $0 per group,,,Not Applicable,per person not applicable | per group not applicable,Not Applicable,per person not applicable | per group not applicable,,,,,,,,,,,,,,,,,,,,,$0 ,$0 per person | $0 per group,0%,,,,Not Applicable,per person not applicable | per group not applicable,Not Applicable,per person not applicable | per group not applicable,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 
2016,MA,CeltiCare Health Plan of Massachusetts,31234,SERFF,1,2/23/2016,Benefits_Package_1,Individual,No,26-4818440,31234MA0370003,Ambetter Secure Care 4 (2016),31234MA037,,MAN001,MAS001,MAF002,Existing,HMO,Gold,No,Both,Yes,No,,,,,,Allows Adult and Child-Only,,No,Asthma  Heart Disease  Depression  Diabetes  High Blood Pressure & High Cholesterol  Low Back Pain  Pain Management  Pregnancy  Weight Loss Programs,,,,,,,1/1/2016,,No,,No,,No,,http://ambetter.celticarehealthplan.com/payments,,http://ambetter.celticarehealthplan.com/formulary,31234MA0370003-03,Limited Cost Sharing Plan Variation,,0.813226759,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$3,000 ",$3000 per person | $6000 per group,,,Not Applicable,per person not applicable | per group not applicable,Not Applicable,per person not applicable | per group not applicable,,,,,,,,,,,,,,,,,,,,,$500 ,$500 per person | $1000 per group,30%,,,,Not Applicable,per person not applicable | per group not applicable,Not Applicable,per person not applicable | per group not applicable,$500 ,$20 ,"$1,400 ",$200 ,$500 ,$800 ,$300 ,$80 
2016,MA,CeltiCare Health Plan of Massachusetts,31234,SERFF,1,2/23/2016,Benefits_Package_1,Individual,No,26-4818440,31234MA0370004,Ambetter Secure Care 5 (2016),31234MA037,,MAN001,MAS001,MAF003,Existing,HMO,Gold,No,Both,Yes,No,,,,,,Allows Adult and Child-Only,,No,Asthma  Heart Disease  Depression  Diabetes  High Blood Pressure & High Cholesterol  Low Back Pain  Pain Management  Pregnancy  Weight Loss Programs,,,,,,,1/1/2016,,No,,No,,No,,http://ambetter.celticarehealthplan.com/payments,,http://ambetter.celticarehealthplan.com/formulary,31234MA0370004-00,Standard Gold Off Exchange Plan,,0.814541399,No,Yes,No,100%,,,,,,,,,,,,,,,,,,"$5,000 ",$5000 per person | $10000 per group,,,Not Applicable,per person not applicable | per group not applicable,Not Applicable,per person not applicable | per group not applicable,"$1,000 ",$1000 per person | $2000 per group,0%,,,,Not Applicable,per person not applicable | per group not applicable,Not Applicable,per person not applicable | per group not applicable,$0 ,$0 per person | $0 per group,0%,,,,Not Applicable,per person not applicable | per group not applicable,Not Applicable,per person not applicable | per group not applicable,,,,,,,,,,,"$1,000 ",$500 ,$0 ,$200 ,"$1,000 ",$900 ,$0 ,$80 
2016,MA,CeltiCare Health Plan of Massachusetts,31234,SERFF,1,2/23/2016,Benefits_Package_1,Individual,No,26-4818440,31234MA0370004,Ambetter Secure Care 5 (2016),31234MA037,,MAN001,MAS001,MAF003,Existing,HMO,Gold,No,Both,Yes,No,,,,,,Allows Adult and Child-Only,,No,Asthma  Heart Disease  Depression  Diabetes  High Blood Pressure & High Cholesterol  Low Back Pain  Pain Management  Pregnancy  Weight Loss Programs,,,,,,,1/1/2016,,No,,No,,No,,http://ambetter.celticarehealthplan.com/payments,,http://ambetter.celticarehealthplan.com/formulary,31234MA0370004-01,Standard Gold On Exchange Plan,,0.814541399,No,Yes,No,100%,,,,,,,,,,,,,,,,,,"$5,000 ",$5000 per person | $10000 per group,,,Not Applicable,per person not applicable | per group not applicable,Not Applicable,per person not applicable | per group not applicable,"$1,000 ",$1000 per person | $2000 per group,0%,,,,Not Applicable,per person not applicable | per group not applicable,Not Applicable,per person not applicable | per group not applicable,$0 ,$0 per person | $0 per group,0%,,,,Not Applicable,per person not applicable | per group not applicable,Not Applicable,per person not applicable | per group not applicable,,,,,,,,,,,"$1,000 ",$500 ,$0 ,$200 ,"$1,000 ",$900 ,$0 ,$80 
2016,MA,CeltiCare Health Plan of Massachusetts,31234,SERFF,1,2/23/2016,Benefits_Package_1,Individual,No,26-4818440,31234MA0370004,Ambetter Secure Care 5 (2016),31234MA037,,MAN001,MAS001,MAF003,Existing,HMO,Gold,No,Both,Yes,No,,,,,,Allows Adult and Child-Only,,No,Asthma  Heart Disease  Depression  Diabetes  High Blood Pressure & High Cholesterol  Low Back Pain  Pain Management  Pregnancy  Weight Loss Programs,,,,,,,1/1/2016,,No,,No,,No,,http://ambetter.celticarehealthplan.com/payments,,http://ambetter.celticarehealthplan.com/formulary,31234MA0370004-02,Zero Cost Sharing Plan Variation,,1,No,Yes,No,100%,,,,,,,,,,,,,,,,,,$0 ,$0 per person | $0 per group,,,Not Applicable,per person not applicable | per group not applicable,Not Applicable,per person not applicable | per group not applicable,$0 ,$0 per person | $0 per group,0%,,,,Not Applicable,per person not applicable | per group not applicable,Not Applicable,per person not applicable | per group not applicable,$0 ,$0 per person | $0 per group,0%,,,,Not Applicable,per person not applicable | per group not applicable,Not Applicable,per person not applicable | per group not applicable,,,,,,,,,,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 
